ID,TEMP,HUMIDITY,TOTAL_CLOUD_COVER,DEW_POINT,WEATHER_TYPE,AVG_WIND_SPEED,AVG_WIND_DIRECTION,GLOBAL_RADIATION,ZENITH,ELEVATION,AZIMUTH,TIMESTAMP,TARGET
8076,19.3,37,8,4.1,-1,3.4,40,303.0,28.19,61.81,164.55,2022-06-02 11:00:00+00:00,111919.71
8077,19.7,37,7,4.4,-1,2.9,50,315.8,28.08,61.92,194.24,2022-06-02 12:00:00+00:00,118118.16
8078,21.9,34,5,5.2,-1,2.8,50,328.1,32.56,57.44,220.48,2022-06-02 13:00:00+00:00,113984.33
8079,22.7,28,7,3.5,-1,2.7,60,305.0,40.04,49.96,240.37,2022-06-02 14:00:00+00:00,100415.5
8080,22.4,27,6,2.6,-1,2.3,80,265.5,49.01,40.99,255.55,2022-06-02 15:00:00+00:00,80209.3
8081,22.9,29,0,3.7,-1,2.6,80,217.8,58.58,31.42,268.04,2022-06-02 16:00:00+00:00,59257.98
8082,22.7,27,0,3.0,-1,2.8,80,160.4,68.23,21.77,279.21,2022-06-02 17:00:00+00:00,33667.98
8083,21.5,31,3,3.7,-1,3.0,80,98.1,77.56,12.44,289.93,2022-06-02 18:00:00+00:00,9980.4
8084,19.3,34,1,3.3,-1,3.7,70,40.7,86.18,3.82,300.82,2022-06-02 19:00:00+00:00,3235.33
8085,17.4,41,6,4.0,-1,3.6,70,6.2,94.15,-4.15,312.32,2022-06-02 20:00:00+00:00,663.03
8086,15.9,44,7,3.8,-1,3.3,60,0.0,100.57,-10.57,324.73,2022-06-02 21:00:00+00:00,0.0
8087,15.4,48,0,4.4,-1,4.2,40,0.0,105.2,-15.2,338.15,2022-06-02 22:00:00+00:00,0.0
8088,14.1,49,0,3.7,-1,3.8,40,0.0,107.66,-17.66,352.39,2022-06-02 23:00:00+00:00,0.0
8089,13.5,56,1,4.8,-1,4.5,40,0.0,107.71,-17.71,6.96,2022-06-03 00:00:00+00:00,0.0
8090,13.2,59,0,5.5,-1,4.2,30,0.0,105.34,-15.34,21.22,2022-06-03 01:00:00+00:00,0.0
8091,12.3,62,0,5.2,-1,3.3,40,0.0,100.79,-10.79,34.68,2022-06-03 02:00:00+00:00,0.0
8092,11.0,68,0,5.4,-1,2.4,40,0.0,94.44,-4.44,47.13,2022-06-03 03:00:00+00:00,0.0
8093,11.0,69,8,5.6,-1,3.2,40,2.2,86.5,3.5,58.65,2022-06-03 04:00:00+00:00,849.47
8094,11.5,69,8,6.1,-1,2.7,40,23.8,77.92,12.08,69.55,2022-06-03 05:00:00+00:00,7507.73
8095,12.1,67,8,6.2,-1,2.6,40,41.1,68.6,21.4,80.26,2022-06-03 06:00:00+00:00,6549.67
8096,15.0,56,7,6.4,-1,2.4,30,120.4,58.96,31.04,91.38,2022-06-03 07:00:00+00:00,12404.21
8097,17.5,51,7,7.4,-1,2.9,30,197.9,49.37,40.63,103.77,2022-06-03 08:00:00+00:00,26373.04
8098,20.7,45,8,8.4,-1,3.1,40,226.1,40.34,49.66,118.77,2022-06-03 09:00:00+00:00,38164.24
8099,21.2,43,7,8.0,-1,2.5,20,266.6,32.75,57.25,138.4,2022-06-03 10:00:00+00:00,38761.44
8100,22.3,43,8,9.2,-1,2.8,50,147.4,28.07,61.93,164.42,2022-06-03 11:00:00+00:00,27623.74
8101,22.8,43,8,9.5,-1,2.2,30,196.0,27.95,62.05,194.2,2022-06-03 12:00:00+00:00,31803.83
8102,23.7,43,8,10.4,-1,1.8,20,163.3,32.44,57.56,220.52,2022-06-03 13:00:00+00:00,26411.71
8103,23.0,50,8,12.1,-1,3.4,210,117.4,39.92,50.08,240.44,2022-06-03 14:00:00+00:00,17962.85
8104,21.6,59,8,13.2,161,3.8,210,78.0,48.9,41.1,255.62,2022-06-03 15:00:00+00:00,11030.56
8105,20.0,70,8,14.3,161,3.3,220,38.3,58.47,31.53,268.11,2022-06-03 16:00:00+00:00,6467.16
8106,18.3,82,7,15.2,161,2.8,200,28.4,68.11,21.89,279.27,2022-06-03 17:00:00+00:00,4201.63
8107,18.6,80,8,15.1,161,0.9,230,32.1,77.44,12.56,289.98,2022-06-03 18:00:00+00:00,4764.45
8108,17.8,86,8,15.4,123,1.2,100,14.7,86.07,3.93,300.86,2022-06-03 19:00:00+00:00,1695.54
8109,17.2,86,8,14.9,-1,1.1,120,2.4,94.03,-4.03,312.35,2022-06-03 20:00:00+00:00,86.74
8110,15.9,94,7,14.9,100,1.2,120,0.0,100.44,-10.44,324.75,2022-06-03 21:00:00+00:00,0.0
8111,15.2,94,4,14.2,-1,1.5,150,0.0,105.07,-15.07,338.15,2022-06-03 22:00:00+00:00,0.0
8112,14.2,94,0,13.3,-1,1.0,280,0.0,107.53,-17.53,352.36,2022-06-03 23:00:00+00:00,0.0
8113,14.0,95,5,13.3,100,1.3,130,0.0,107.59,-17.59,6.91,2022-06-04 00:00:00+00:00,0.0
8114,14.0,95,8,13.2,-1,1.6,90,0.0,105.24,-15.24,21.15,2022-06-04 01:00:00+00:00,0.0
8115,13.7,95,8,12.9,-1,1.4,90,0.0,100.7,-10.7,34.59,2022-06-04 02:00:00+00:00,0.0
8116,12.6,97,8,12.1,-1,1.7,40,0.0,94.36,-4.36,47.03,2022-06-04 03:00:00+00:00,0.0
8117,12.4,95,8,11.7,-1,1.2,100,1.4,86.43,3.57,58.55,2022-06-04 04:00:00+00:00,95.67
8118,12.9,95,8,12.1,-1,0.7,360,16.4,77.86,12.14,69.44,2022-06-04 05:00:00+00:00,2687.17
8119,13.7,93,8,12.5,-1,1.7,30,29.5,68.54,21.46,80.14,2022-06-04 06:00:00+00:00,5586.45
8120,14.6,89,8,12.9,-1,2.3,20,48.1,58.9,31.1,91.25,2022-06-04 07:00:00+00:00,8490.84
8121,16.7,81,8,13.4,-1,1.2,50,110.4,49.31,40.69,103.62,2022-06-04 08:00:00+00:00,18701.21
8122,18.3,76,7,14.0,-1,1.4,20,114.5,40.27,49.73,118.61,2022-06-04 09:00:00+00:00,19486.05
8123,20.1,68,8,14.0,-1,1.5,60,172.9,32.67,57.33,138.24,2022-06-04 10:00:00+00:00,35778.03
8124,24.5,55,0,14.8,-1,1.5,310,287.8,27.96,62.04,164.29,2022-06-04 11:00:00+00:00,52471.12
8125,25.0,48,0,13.4,-1,1.9,60,329.1,27.82,62.18,194.16,2022-06-04 12:00:00+00:00,58269.0
8126,27.5,42,2,13.3,-1,1.8,160,285.0,32.31,57.69,220.56,2022-06-04 13:00:00+00:00,41366.91
8127,26.1,42,5,12.4,-1,1.8,50,180.2,39.81,50.19,240.51,2022-06-04 14:00:00+00:00,20973.09
8128,26.1,44,3,12.9,-1,2.0,130,133.5,48.79,41.21,255.69,2022-06-04 15:00:00+00:00,27306.78
8129,27.0,43,2,13.3,-1,3.3,130,212.5,58.36,31.64,268.17,2022-06-04 16:00:00+00:00,22140.25
8130,27.3,41,0,12.8,-1,2.6,130,151.7,68.0,22.0,279.32,2022-06-04 17:00:00+00:00,22347.56
8131,26.3,44,3,13.1,-1,2.2,100,83.5,77.33,12.67,290.03,2022-06-04 18:00:00+00:00,6482.93
8132,23.5,52,7,13.2,-1,2.3,110,19.7,85.95,4.05,300.9,2022-06-04 19:00:00+00:00,1520.85
8133,22.8,56,8,13.7,-1,1.9,80,2.1,93.91,-3.91,312.38,2022-06-04 20:00:00+00:00,152.97
8134,21.7,61,8,13.8,-1,4.2,60,0.0,100.32,-10.32,324.76,2022-06-04 21:00:00+00:00,0.0
8135,20.9,64,8,13.8,-1,4.4,50,0.0,104.95,-14.95,338.14,2022-06-04 22:00:00+00:00,0.0
8136,20.4,67,8,14.0,-1,2.8,20,0.0,107.42,-17.42,352.33,2022-06-04 23:00:00+00:00,0.0
8137,19.2,72,8,14.0,-1,3.8,30,0.0,107.48,-17.48,6.85,2022-06-05 00:00:00+00:00,0.0
8138,19.4,71,8,14.0,100,4.4,40,0.0,105.13,-15.13,21.08,2022-06-05 01:00:00+00:00,0.0
8139,18.7,73,8,13.9,-1,6.2,40,0.0,100.61,-10.61,34.51,2022-06-05 02:00:00+00:00,0.0
8140,18.1,77,8,13.9,100,4.1,40,0.0,94.28,-4.28,46.94,2022-06-05 03:00:00+00:00,0.0
8141,18.1,78,8,14.2,123,1.8,70,0.5,86.37,3.63,58.45,2022-06-05 04:00:00+00:00,2.79
8142,17.5,89,7,15.6,162,2.8,130,0.4,77.8,12.2,69.33,2022-06-05 05:00:00+00:00,65.39
8143,16.9,95,8,16.2,161,1.8,50,7.4,68.49,21.51,80.03,2022-06-05 06:00:00+00:00,2163.39
8144,17.2,95,8,16.5,161,2.5,20,31.9,58.85,31.15,91.12,2022-06-05 07:00:00+00:00,5882.09
8145,18.3,90,8,16.6,123,1.0,290,61.4,49.25,40.75,103.48,2022-06-05 08:00:00+00:00,12220.87
8146,19.6,84,8,16.7,100,1.1,10,140.7,40.21,49.79,118.45,2022-06-05 09:00:00+00:00,26014.88
8147,20.1,81,7,16.7,-1,1.3,110,116.2,32.59,57.41,138.08,2022-06-05 10:00:00+00:00,13112.57
8148,20.3,80,7,16.7,151,2.3,130,117.5,27.86,62.14,164.16,2022-06-05 11:00:00+00:00,21782.26
8149,20.1,78,7,16.1,123,5.1,180,111.6,27.71,62.29,194.12,2022-06-05 12:00:00+00:00,25809.13
8150,20.0,87,8,17.7,123,5.9,220,104.5,32.2,57.8,220.58,2022-06-05 13:00:00+00:00,29816.95
8151,19.3,79,7,15.6,122,6.7,230,106.0,39.69,50.31,240.56,2022-06-05 14:00:00+00:00,19552.13
8152,17.2,92,7,15.9,161,8.2,230,68.3,48.68,41.32,255.75,2022-06-05 15:00:00+00:00,12339.46
8153,16.4,86,7,14.1,123,5.4,240,31.5,58.25,31.75,268.22,2022-06-05 16:00:00+00:00,5887.32
8154,16.0,91,8,14.5,161,4.5,230,26.4,67.89,22.11,279.37,2022-06-05 17:00:00+00:00,5528.12
8155,15.8,89,7,14.0,123,5.7,230,18.7,77.22,12.78,290.07,2022-06-05 18:00:00+00:00,3048.52
8156,15.9,91,7,14.4,123,4.9,210,8.6,85.84,4.16,300.93,2022-06-05 19:00:00+00:00,1404.41
8157,16.2,90,7,14.6,-1,6.0,220,3.0,93.79,-3.79,312.4,2022-06-05 20:00:00+00:00,158.07
8158,15.9,93,5,14.8,100,5.3,220,0.1,100.2,-10.2,324.76,2022-06-05 21:00:00+00:00,0.0
8159,16.3,93,6,15.1,-1,4.2,230,0.0,104.83,-14.83,338.13,2022-06-05 22:00:00+00:00,0.0
8160,15.8,91,6,14.4,-1,3.0,220,0.0,107.31,-17.31,352.3,2022-06-05 23:00:00+00:00,0.0
8161,15.7,89,6,13.9,100,2.7,210,0.0,107.38,-17.38,6.8,2022-06-06 00:00:00+00:00,0.0
8162,15.5,91,7,14.0,-1,3.2,230,0.0,105.04,-15.04,21.01,2022-06-06 01:00:00+00:00,0.0
8163,15.1,90,7,13.5,123,2.9,210,0.0,100.53,-10.53,34.43,2022-06-06 02:00:00+00:00,0.0
8164,14.7,92,8,13.4,100,3.1,220,0.0,94.21,-4.21,46.85,2022-06-06 03:00:00+00:00,0.0
8165,14.9,91,8,13.5,123,3.0,220,0.9,86.31,3.69,58.35,2022-06-06 04:00:00+00:00,57.18
8166,15.1,88,8,13.1,-1,3.1,220,10.6,77.75,12.25,69.23,2022-06-06 05:00:00+00:00,2259.54
8167,15.2,85,8,12.7,100,2.8,220,34.0,68.44,21.56,79.92,2022-06-06 06:00:00+00:00,4490.61
8168,16.5,78,7,12.7,-1,2.8,220,77.9,58.8,31.2,91.0,2022-06-06 07:00:00+00:00,11590.21
8169,17.8,67,7,11.7,-1,4.1,230,152.5,49.21,40.79,103.35,2022-06-06 08:00:00+00:00,21670.84
8170,17.3,68,8,11.4,-1,4.2,240,131.1,40.15,49.85,118.3,2022-06-06 09:00:00+00:00,23420.09
8171,16.8,80,8,13.3,123,3.7,240,66.2,32.51,57.49,137.91,2022-06-06 10:00:00+00:00,35224.4
8172,19.1,56,7,10.0,-1,6.8,220,266.5,27.77,62.23,164.03,2022-06-06 11:00:00+00:00,56959.92
8173,16.3,75,7,11.9,123,6.0,240,119.8,27.6,62.4,194.07,2022-06-06 12:00:00+00:00,21642.4
8174,19.2,61,4,11.5,-1,4.0,260,199.9,32.08,57.92,220.6,2022-06-06 13:00:00+00:00,47140.91
8175,21.1,50,2,10.4,-1,5.5,260,218.3,39.58,50.42,240.61,2022-06-06 14:00:00+00:00,43380.54
8176,20.5,49,4,9.5,-1,6.6,260,261.8,48.57,41.43,255.8,2022-06-06 15:00:00+00:00,25091.69
8177,20.5,44,2,7.8,-1,5.8,260,158.5,58.15,31.85,268.27,2022-06-06 16:00:00+00:00,34161.9
8178,19.2,48,6,7.9,-1,5.6,250,129.6,67.79,22.21,279.42,2022-06-06 17:00:00+00:00,20477.38
8179,19.2,48,6,8.0,-1,4.6,250,70.5,77.12,12.88,290.11,2022-06-06 18:00:00+00:00,8069.02
8180,18.0,55,8,8.8,-1,4.2,260,31.0,85.74,4.26,300.96,2022-06-06 19:00:00+00:00,3729.37
8181,16.8,61,8,9.2,-1,3.4,250,9.3,93.68,-3.68,312.42,2022-06-06 20:00:00+00:00,613.59
8182,15.5,65,8,9.0,-1,2.3,220,0.0,100.09,-10.09,324.77,2022-06-06 21:00:00+00:00,0.0
8183,14.4,71,8,9.2,-1,1.7,210,0.0,104.72,-14.72,338.11,2022-06-06 22:00:00+00:00,0.0
8184,13.9,75,8,9.6,-1,1.7,210,0.0,107.2,-17.2,352.27,2022-06-06 23:00:00+00:00,0.0
8185,12.9,82,7,9.9,-1,1.8,220,0.0,107.28,-17.28,6.75,2022-06-07 00:00:00+00:00,0.0
8186,12.8,83,8,10.0,-1,2.1,220,0.0,104.95,-14.95,20.94,2022-06-07 01:00:00+00:00,0.0
8187,12.4,85,8,10.0,123,1.8,230,0.0,100.45,-10.45,34.35,2022-06-07 02:00:00+00:00,0.0
8188,12.0,86,4,9.8,100,2.0,220,0.0,94.14,-4.14,46.76,2022-06-07 03:00:00+00:00,0.0
8189,11.5,89,2,9.8,-1,2.1,220,1.5,86.26,3.74,58.26,2022-06-07 04:00:00+00:00,282.65
8190,12.0,87,0,10.0,-1,2.2,250,24.8,77.7,12.3,69.13,2022-06-07 05:00:00+00:00,1896.53
8191,14.7,79,7,11.1,100,2.3,210,80.8,68.4,21.6,79.81,2022-06-07 06:00:00+00:00,7709.23
8192,15.5,74,8,10.8,-1,3.4,220,73.4,58.76,31.24,90.89,2022-06-07 07:00:00+00:00,11523.11
8193,16.9,70,8,11.3,-1,3.7,220,110.6,49.16,40.84,103.22,2022-06-07 08:00:00+00:00,15025.78
8194,17.7,66,7,11.3,-1,4.4,230,109.0,40.1,49.9,118.16,2022-06-07 09:00:00+00:00,28023.81
8195,17.7,61,8,10.2,123,5.8,220,140.6,32.44,57.56,137.76,2022-06-07 10:00:00+00:00,45427.78
8196,16.5,80,8,13.1,123,5.3,230,63.9,27.68,62.32,163.9,2022-06-07 11:00:00+00:00,33507.34
8197,18.9,65,7,12.3,123,4.9,210,226.6,27.49,62.51,194.01,2022-06-07 12:00:00+00:00,96342.6
8198,21.2,58,7,12.7,123,5.4,230,233.6,31.98,58.02,220.61,2022-06-07 13:00:00+00:00,96054.37
8199,16.6,90,8,15.0,161,5.5,220,145.8,39.48,50.52,240.65,2022-06-07 14:00:00+00:00,41415.95
8200,19.3,76,6,15.1,123,6.0,200,271.4,48.47,41.53,255.85,2022-06-07 15:00:00+00:00,82115.24
8201,19.0,71,5,13.6,-1,5.6,220,123.3,58.05,31.95,268.32,2022-06-07 16:00:00+00:00,57424.05
8202,19.7,62,7,12.3,-1,4.9,230,123.6,67.69,22.31,279.46,2022-06-07 17:00:00+00:00,36068.14
8203,19.7,63,8,12.4,100,3.1,260,70.7,77.02,12.98,290.14,2022-06-07 18:00:00+00:00,11008.85
8204,16.6,82,8,13.5,157,4.0,250,17.7,85.64,4.36,300.99,2022-06-07 19:00:00+00:00,2256.07
8205,15.2,88,8,13.2,123,1.4,180,2.9,93.58,-3.58,312.43,2022-06-07 20:00:00+00:00,419.14
8206,14.9,88,6,12.9,100,1.3,100,0.1,99.99,-9.99,324.77,2022-06-07 21:00:00+00:00,0.0
8207,14.9,91,7,13.5,-1,1.2,350,0.0,104.62,-14.62,338.1,2022-06-07 22:00:00+00:00,0.0
8208,14.2,89,7,12.5,162,2.5,250,0.0,107.1,-17.1,352.23,2022-06-07 23:00:00+00:00,0.0
8209,13.4,93,8,12.3,123,2.0,150,0.0,107.19,-17.19,6.7,2022-06-08 00:00:00+00:00,0.0
8210,13.0,94,8,12.1,-1,0.9,190,0.0,104.87,-14.87,20.87,2022-06-08 01:00:00+00:00,0.0
8211,12.7,97,7,12.2,-1,0.7,290,0.0,100.38,-10.38,34.27,2022-06-08 02:00:00+00:00,0.0
8212,12.6,97,7,12.1,-1,0.3,260,0.0,94.09,-4.09,46.67,2022-06-08 03:00:00+00:00,0.0
8213,12.2,98,5,11.8,-1,1.0,250,2.0,86.21,3.79,58.17,2022-06-08 04:00:00+00:00,839.6
8214,12.5,94,8,11.5,-1,1.1,220,30.0,77.66,12.34,69.03,2022-06-08 05:00:00+00:00,9085.72
8215,13.8,89,7,12.0,-1,1.1,250,76.2,68.36,21.64,79.71,2022-06-08 06:00:00+00:00,23466.17
8216,15.2,87,8,13.0,-1,0.6,240,71.0,58.73,31.27,90.77,2022-06-08 07:00:00+00:00,29371.98
8217,16.6,79,7,13.0,-1,0.9,250,121.1,49.12,40.88,103.09,2022-06-08 08:00:00+00:00,46687.51
8218,18.2,68,8,12.3,123,2.5,210,100.2,40.06,49.94,118.01,2022-06-08 09:00:00+00:00,37582.88
8219,18.0,71,8,12.7,161,3.4,210,85.8,32.38,57.62,137.61,2022-06-08 10:00:00+00:00,33711.99
8220,17.9,68,8,12.0,123,3.4,210,87.7,27.6,62.4,163.77,2022-06-08 11:00:00+00:00,34008.98
8221,14.7,89,8,13.0,157,5.7,210,29.0,27.4,62.6,193.95,2022-06-08 12:00:00+00:00,14922.71
8222,15.0,92,8,13.8,161,4.2,220,60.9,31.88,58.12,220.62,2022-06-08 13:00:00+00:00,28011.66
8223,15.1,89,8,13.3,157,4.8,210,70.3,39.38,50.62,240.68,2022-06-08 14:00:00+00:00,33578.98
8224,15.8,84,7,13.1,123,6.0,220,106.0,48.38,41.62,255.89,2022-06-08 15:00:00+00:00,45104.47
8225,16.1,81,7,12.8,123,4.6,240,66.2,57.95,32.05,268.36,2022-06-08 16:00:00+00:00,31079.17
8226,16.0,77,8,11.9,161,4.2,250,75.5,67.59,22.41,279.49,2022-06-08 17:00:00+00:00,22043.86
8227,15.9,79,8,12.2,161,3.2,260,38.6,76.92,13.08,290.17,2022-06-08 18:00:00+00:00,9034.29
8228,15.5,81,8,12.2,161,2.6,240,10.7,85.55,4.45,301.0,2022-06-08 19:00:00+00:00,3436.29
8229,14.3,92,8,13.1,161,2.7,230,1.8,93.48,-3.48,312.44,2022-06-08 20:00:00+00:00,243.56
8230,13.4,91,8,11.9,123,3.3,210,0.0,99.89,-9.89,324.76,2022-06-08 21:00:00+00:00,0.0
8231,12.2,96,3,11.6,-1,2.5,210,0.0,104.52,-14.52,338.08,2022-06-08 22:00:00+00:00,0.0
8232,12.3,98,6,11.9,-1,2.0,220,0.0,107.01,-17.01,352.19,2022-06-08 23:00:00+00:00,0.0
8233,12.2,97,7,11.7,100,2.4,240,0.0,107.1,-17.1,6.64,2022-06-09 00:00:00+00:00,0.0
8234,12.5,96,7,11.9,-1,3.0,250,0.0,104.8,-14.8,20.81,2022-06-09 01:00:00+00:00,0.0
8235,12.1,91,8,10.7,-1,2.5,210,0.0,100.32,-10.32,34.19,2022-06-09 02:00:00+00:00,0.0
8236,11.8,92,7,10.5,-1,2.2,200,0.0,94.03,-4.03,46.59,2022-06-09 03:00:00+00:00,0.0
8237,11.6,89,8,9.9,-1,2.7,230,0.7,86.17,3.83,58.08,2022-06-09 04:00:00+00:00,264.53
8238,11.5,85,8,9.2,-1,4.4,250,5.7,77.62,12.38,68.94,2022-06-09 05:00:00+00:00,1300.36
8239,12.0,85,7,9.6,-1,3.8,240,16.7,68.33,21.67,79.61,2022-06-09 06:00:00+00:00,4359.5
8240,12.6,84,8,10.0,-1,3.4,230,38.3,58.7,31.3,90.67,2022-06-09 07:00:00+00:00,15639.96
8241,13.2,83,8,10.4,-1,3.8,220,76.6,49.09,40.91,102.97,2022-06-09 08:00:00+00:00,26749.58
8242,14.3,76,8,10.1,-1,3.8,240,97.3,40.02,49.98,117.88,2022-06-09 09:00:00+00:00,37253.94
8243,14.2,82,7,11.2,161,3.1,240,90.0,32.33,57.67,137.46,2022-06-09 10:00:00+00:00,56703.05
8244,15.7,74,7,11.1,123,1.9,240,131.7,27.52,62.48,163.64,2022-06-09 11:00:00+00:00,59354.22
8245,15.4,74,8,10.7,161,2.9,250,117.9,27.31,62.69,193.89,2022-06-09 12:00:00+00:00,55154.32
